"Date","Price","Open","High","Low","Change %"
"09/04/2022","14.449","14.039","14.449","14.039","6.59%"
"09/03/2022","13.556","13.556","13.556","13.556","-0.61%"
"09/02/2022","13.639","13.639","13.639","13.639","-2.97%"
"09/01/2022","14.056","13.667","14.066","13.667","2.20%"
"08/31/2022","13.753","13.753","13.753","13.753","-1.15%"
"08/30/2022","13.913","13.407","13.913","13.407","3.60%"
"08/29/2022","13.430","13.430","13.430","13.430","-1.55%"
"08/28/2022","13.641","13.641","13.641","13.641","0.73%"
"08/27/2022","13.542","13.542","13.542","13.542","1.33%"
"08/26/2022","13.364","13.869","13.364","13.364","-1.33%"
"08/25/2022","13.544","13.544","13.544","13.544","3.34%"
"08/24/2022","13.106","13.106","13.106","13.106","0.76%"
"08/23/2022","13.007","13.007","13.007","13.007","1.98%"
"08/22/2022","12.754","12.754","12.754","12.754","-10.39%"
"08/21/2022","14.233","14.779","14.779","14.233","-3.69%"
"08/20/2022","14.779","14.167","14.779","14.167","4.32%"
"08/19/2022","14.167","14.167","14.167","14.167","-10.26%"
"08/18/2022","15.787","15.749","16.131","14.172","0.60%"
"08/17/2022","15.693","15.693","15.693","15.693","-2.63%"
"08/16/2022","16.117","16.117","16.117","16.117","-1.09%"
"08/15/2022","16.294","16.399","16.294","16.294","0.18%"
"08/14/2022","16.264","16.320","16.320","16.264","-0.34%"
"08/13/2022","16.320","16.320","16.320","16.320","0.00%"
"08/12/2022","16.320","16.320","16.320","16.320","-0.93%"
"08/11/2022","16.473","16.473","16.473","16.473","-2.09%"
"08/10/2022","16.825","16.825","16.825","16.825","1.54%"
"08/09/2022","16.570","16.570","16.570","13.701","20.94%"
"08/08/2022","13.701","13.701","13.701","13.701","-18.12%"
"08/07/2022","16.733","16.733","16.733","16.733","0.00%"
"08/06/2022","16.733","16.733","16.733","16.733","1.23%"
"08/05/2022","16.530","16.530","16.530","16.530","-7.68%"
"08/04/2022","17.906","17.906","17.906","17.906","7.07%"
"08/03/2022","16.723","16.723","16.723","16.723","0.51%"
"08/02/2022","16.638","16.638","16.638","16.638","-6.44%"
"08/01/2022","17.784","17.784","17.784","17.784","-5.66%"
"07/31/2022","18.850","18.850","18.850","18.850","2.56%"
"07/30/2022","18.379","18.007","18.379","18.007","2.07%"
"07/29/2022","18.007","18.007","18.007","18.007","-0.01%"
"07/28/2022","18.009","18.009","18.009","18.009","-2.02%"
"07/27/2022","18.381","18.381","18.381","18.381","3.09%"
"07/26/2022","17.830","17.830","17.830","17.830","1.05%"
"07/25/2022","17.644","19.231","17.644","9.835","-0.97%"
"07/24/2022","17.817","17.817","17.817","17.817","0.00%"
"07/23/2022","17.817","17.463","17.817","17.463","2.03%"
"07/22/2022","17.463","17.931","17.931","17.463","-2.06%"
"07/21/2022","17.831","17.927","17.927","17.831","1.12%"
"07/20/2022","17.634","18.044","18.044","17.609","0.47%"
"07/19/2022","17.552","18.525","18.525","17.552","-4.23%"
"07/18/2022","18.327","18.729","19.196","18.327","-3.37%"
"07/17/2022","18.966","18.895","18.966","18.895","0.38%"
"07/16/2022","18.895","19.256","19.256","18.895","-1.87%"
"07/15/2022","19.256","19.256","19.256","19.256","2.29%"
"07/14/2022","18.825","19.285","18.880","18.825","2.47%"
"07/13/2022","18.371","19.682","18.972","18.371","0.07%"
"07/12/2022","18.358","18.358","18.358","18.358","0.17%"
"07/11/2022","18.326","18.326","18.326","18.326","0.18%"
"07/09/2022","18.293","18.293","18.293","18.293","0.00%"
"07/08/2022","18.293","19.476","19.476","18.293","-2.17%"
"07/07/2022","18.698","19.358","20.348","18.698","-0.08%"
"07/06/2022","18.713","18.956","18.956","18.713","-2.02%"
"07/05/2022","19.098","18.998","19.286","18.504","5.36%"
"07/04/2022","18.127","7.326","19.531","16.511","0.37%"
"07/03/2022","18.060","18.060","18.060","18.060","0.79%"
"07/02/2022","17.919","17.919","17.919","17.919","0.00%"
"07/01/2022","17.919","18.770","18.557","17.919","-0.11%"
"06/30/2022","17.939","18.667","18.557","17.939","-1.98%"
"06/29/2022","18.302","18.493","18.917","18.302","-0.96%"
"06/28/2022","18.480","18.500","18.480","17.805","3.01%"
"06/27/2022","17.940","17.438","18.552","17.940","7.77%"
"06/26/2022","16.646","16.646","16.646","16.646","-9.44%"
"06/25/2022","18.382","18.382","18.382","18.382","0.00%"
"06/24/2022","18.382","17.985","18.382","18.382","2.97%"
"06/23/2022","17.851","18.193","18.411","17.738","0.77%"
"06/22/2022","17.714","18.255","17.714","17.714","-0.63%"
"06/21/2022","17.826","18.187","17.826","17.648","0.90%"
"06/20/2022","17.667","18.038","17.858","17.667","-1.29%"
"06/19/2022","17.897","17.897","17.897","17.897","-0.78%"
"06/18/2022","18.038","18.038","18.038","18.038","1.96%"
"06/17/2022","17.691","21.857","17.691","17.691","1.36%"
"06/16/2022","17.454","17.546","17.536","17.454","0.40%"
"06/15/2022","17.385","17.811","17.591","17.385","-0.54%"
"06/14/2022","17.480","17.480","17.592","17.480","1.65%"
"06/13/2022","17.197","17.785","17.592","17.197","-1.51%"
"06/12/2022","17.461","17.461","17.461","17.461","-0.22%"
"06/11/2022","17.499","17.499","17.499","17.499","0.00%"
"06/10/2022","17.499","17.961","18.104","17.499","0.17%"
"06/09/2022","17.470","17.919","17.919","17.470","-7.53%"
"06/08/2022","18.892","17.005","18.892","17.005","11.93%"
"06/07/2022","16.878","18.565","16.878","16.878","0.58%"
"06/06/2022","16.781","17.996","16.781","16.781","-5.95%"
"06/05/2022","17.843","17.843","17.843","17.843","6.32%"
"06/04/2022","16.782","16.782","16.782","16.782","0.87%"
"06/03/2022","16.637","16.621","17.177","16.480","-0.46%"
"06/02/2022","16.714","16.723","18.263","16.714","1.99%"
"06/01/2022","16.388","16.291","16.527","16.291","1.73%"
"05/31/2022","16.110","17.097","16.110","16.110","-4.31%"
"05/30/2022","16.835","16.661","16.835","16.263","3.52%"
"05/29/2022","16.263","16.263","16.263","16.263","-5.15%"
"05/28/2022","17.146","17.146","17.146","17.146","5.43%"
"05/27/2022","16.263","16.661","17.410","16.263","-5.91%"
"05/26/2022","17.285","18.810","18.810","17.285","0.10%"
"05/25/2022","17.267","17.770","19.121","17.267","-1.57%"
"05/24/2022","17.542","18.245","18.885","17.542","4.31%"
"05/23/2022","16.817","17.522","17.904","16.817","-2.69%"
"05/22/2022","17.281","17.281","17.281","17.281","0.00%"
"05/21/2022","17.281","17.281","17.281","17.281","1.39%"
"05/20/2022","17.044","17.133","17.470","17.044","7.41%"
"05/19/2022","15.868","15.868","15.868","15.868","0.12%"
"05/18/2022","15.849","16.189","16.189","15.752","3.45%"
"05/17/2022","15.320","16.290","16.550","15.320","-8.87%"
"05/16/2022","16.812","18.011","17.685","16.812","-3.22%"
"05/14/2022","17.372","17.372","17.372","17.372","0.09%"
"05/13/2022","17.356","17.831","17.356","17.356","1.20%"
"05/12/2022","17.151","18.965","17.151","17.151","6.19%"
"05/11/2022","16.151","16.151","16.151","16.151","-8.24%"
"05/10/2022","17.601","18.652","17.601","17.601","4.33%"
"05/09/2022","16.871","15.543","16.871","16.871","19.69%"
"05/08/2022","14.095","14.095","14.095","14.095","-6.23%"
"05/07/2022","15.031","15.031","15.031","15.031","2.21%"
"05/06/2022","14.706","15.329","15.329","14.540","-0.61%"
"05/05/2022","14.797","15.183","30.790","14.290","2.20%"
"05/04/2022","14.479","15.357","15.357","14.479","-5.45%"
"04/30/2022","15.314","14.450","15.314","14.450","5.98%"
"04/29/2022","14.450","15.350","15.314","14.450","-0.96%"
"04/28/2022","14.590","14.611","15.190","14.590","-0.71%"
"04/27/2022","14.695","15.582","15.582","14.648","-2.42%"
"04/26/2022","15.060","14.901","15.179","15.060","-0.69%"
"04/25/2022","15.165","16.509","15.165","15.038","2.01%"
"04/24/2022","14.866","15.100","15.100","14.866","-1.74%"
"04/23/2022","15.129","15.129","15.129","15.129","0.12%"
"04/22/2022","15.111","15.388","15.111","15.079","0.20%"
"04/21/2022","15.081","15.302","15.109","15.081","0.54%"
"04/20/2022","15.000","14.704","15.106","15.000","-1.22%"
"04/19/2022","15.186","15.250","15.186","15.078","3.19%"
"04/18/2022","14.717","15.461","15.156","14.717","-3.62%"
"04/17/2022","15.270","15.270","15.270","15.270","0.73%"
"04/16/2022","15.159","15.159","15.159","15.159","0.42%"
"04/15/2022","15.095","15.424","15.095","15.095","0.09%"
"04/14/2022","15.081","16.015","15.081","15.081","-0.01%"
"04/13/2022","15.082","15.154","15.082","15.082","-0.86%"
"04/12/2022","15.213","15.553","15.553","15.193","1.69%"
"04/11/2022","14.960","16.207","16.207","14.960","-1.53%"
"04/10/2022","15.192","15.192","15.192","15.192","-2.76%"
"04/09/2022","15.623","15.958","15.958","15.623","0.83%"
"04/08/2022","15.494","16.072","15.494","15.494","-2.74%"
"04/07/2022","15.931","16.232","15.931","15.931","2.98%"
"04/06/2022","15.470","16.197","16.197","15.470","-3.64%"
"04/05/2022","16.055","16.549","16.549","15.559","2.81%"
"04/04/2022","15.616","15.137","16.522","15.616","-3.86%"
"04/03/2022","16.243","16.243","16.243","16.243","-0.19%"
"04/02/2022","16.274","16.274","16.274","16.274","1.31%"
"04/01/2022","16.064","16.287","16.357","16.064","-1.27%"
"03/31/2022","16.271","16.300","16.445","15.595","-0.80%"
"03/30/2022","16.402","16.586","16.586","15.829","0.18%"
"03/29/2022","16.373","16.109","16.631","15.855","-0.42%"
"03/28/2022","16.442","16.729","16.729","16.198","0.48%"
"03/27/2022","16.363","16.363","16.363","16.363","-2.14%"
"03/26/2022","16.721","16.721","16.721","16.721","0.30%"
"03/25/2022","16.671","16.698","16.721","16.536","5.87%"
"03/24/2022","15.746","16.654","17.116","15.746","0.24%"
"03/23/2022","15.708","15.750","16.257","15.567","-2.31%"
"03/22/2022","16.079","16.049","16.364","16.049","18.66%"
"03/21/2022","13.551","16.111","16.195","13.551","-13.61%"
"03/20/2022","15.686","15.200","15.686","15.200","3.20%"
"03/19/2022","15.200","15.200","15.200","15.200","0.00%"
"03/18/2022","15.200","16.060","16.060","15.200","-5.11%"
"03/17/2022","16.018","16.503","16.121","16.018","0.06%"
"03/16/2022","16.009","16.205","16.208","16.009","0.06%"
"03/15/2022","16.000","16.400","16.200","16.000","0.15%"
"03/14/2022","15.976","16.725","16.465","15.976","11.42%"
"03/13/2022","14.339","14.339","14.339","14.339","-10.94%"
"03/12/2022","16.100","16.100","16.100","16.100","0.00%"
"03/11/2022","16.100","16.182","16.672","15.975","4.33%"
"03/10/2022","15.432","15.989","16.321","15.432","-0.82%"
"03/09/2022","15.560","15.431","16.333","15.431","13.91%"
"03/08/2022","13.660","15.810","16.397","13.660","-11.68%"
"03/07/2022","15.466","17.576","17.576","15.466","-1.70%"
"03/06/2022","15.734","15.798","15.798","15.734","-0.83%"
"03/05/2022","15.866","15.866","15.866","15.866","0.43%"
"03/04/2022","15.798","16.159","16.351","15.798","-0.85%"
"03/03/2022","15.934","16.303","16.200","15.934","0.94%"
"03/02/2022","15.786","15.975","16.335","15.771","-0.36%"
"03/01/2022","15.843","16.467","16.067","15.843","-4.06%"
"02/28/2022","16.514","18.346","16.514","16.514","-9.46%"
"02/27/2022","18.240","18.240","18.240","18.240","12.20%"
"02/26/2022","16.257","16.043","16.257","16.043","1.42%"
"02/25/2022","16.030","15.610","16.030","16.030","7.76%"
"02/24/2022","14.876","16.147","14.876","14.876","-0.03%"
"02/23/2022","14.880","14.997","14.880","14.880","-1.16%"
"02/22/2022","15.054","15.310","15.310","14.963","12.62%"
"02/21/2022","13.367","15.043","15.227","13.367","-14.25%"
"02/20/2022","15.588","15.588","15.588","15.588","6.11%"
"02/19/2022","14.690","15.076","15.076","14.690","0.16%"
"02/18/2022","14.667","15.067","15.067","14.667","-1.06%"
"02/17/2022","14.824","15.130","15.041","14.824","-0.51%"
"02/16/2022","14.900","15.057","15.093","14.900","-0.71%"
"02/15/2022","15.007","15.171","15.121","15.007","-1.04%"
"02/14/2022","15.165","15.096","15.171","15.071","0.78%"
"02/13/2022","15.048","15.048","15.048","15.048","-1.14%"
"02/12/2022","15.222","15.222","15.222","15.222","1.28%"
"02/11/2022","15.030","15.142","15.030","15.030","0.22%"
"02/10/2022","14.997","15.544","15.194","14.997","-0.26%"
"02/09/2022","15.036","15.588","15.036","15.036","-1.23%"
"02/08/2022","15.224","16.294","15.224","15.224","0.81%"
"02/07/2022","15.101","15.506","15.101","15.101","0.63%"
"02/06/2022","15.006","15.006","15.006","15.006","-0.04%"
"02/05/2022","15.012","15.012","15.012","15.012","0.00%"
"02/04/2022","15.012","15.791","16.107","15.012","-1.76%"
"02/03/2022","15.281","15.597","15.822","15.149","-0.70%"
"02/02/2022","15.388","15.768","15.768","15.012","2.90%"
"02/01/2022","14.955","16.106","14.955","14.955","-5.13%"
"01/31/2022","15.764","16.023","15.764","15.764","1.16%"
"01/30/2022","15.584","15.584","15.584","15.584","0.26%"
"01/29/2022","15.543","15.543","15.543","15.543","0.10%"
"01/28/2022","15.528","16.452","16.571","15.528","-3.49%"
"01/27/2022","16.089","16.687","16.687","15.967","5.23%"
"01/26/2022","15.290","16.475","17.284","15.104","-8.94%"
"01/25/2022","16.792","18.957","18.957","15.774","3.60%"
"01/24/2022","16.209","17.696","17.696","16.209","-1.79%"
"01/23/2022","16.504","16.504","16.504","16.504","7.06%"
"01/22/2022","15.415","18.164","18.164","15.415","0.08%"
"01/21/2022","15.403","18.347","18.190","15.403","-4.41%"
"01/20/2022","16.114","17.573","17.611","16.114","1.28%"
"01/19/2022","15.911","18.980","18.980","15.911","-4.63%"
"01/18/2022","16.683","19.300","18.349","16.683","-4.98%"
"01/17/2022","17.558","18.898","17.558","17.468","-4.90%"
"01/16/2022","18.463","18.463","18.463","18.463","-2.93%"
"01/15/2022","19.020","19.020","19.020","19.020","8.78%"
"01/14/2022","17.485","18.407","17.485","17.485","0.10%"
"01/13/2022","17.467","19.000","17.467","17.467","-12.11%"
"01/12/2022","19.874","19.892","19.845","19.845","0.17%"
"01/11/2022","19.841","19.443","19.841","19.841","2.48%"
"01/10/2022","19.360","19.436","19.360","19.360","-12.32%"
"01/09/2022","22.081","22.081","22.081","22.081","15.46%"
"01/08/2022","19.124","19.455","19.455","19.124","0.16%"
"01/07/2022","19.094","19.013","19.630","19.094","0.17%"
"01/06/2022","19.061","19.278","20.406","18.984","-1.61%"
"01/05/2022","19.372","19.652","19.651","19.372","-1.08%"
"01/04/2022","19.583","20.788","19.583","19.583","1.46%"
"01/03/2022","19.301","20.238","19.301","19.301","-3.88%"
"01/02/2022","20.081","20.081","20.081","20.081","0.13%"
"01/01/2022","20.054","20.054","20.054","20.054","2.60%"
"12/31/2021","19.545","20.059","19.545","18.845","3.45%"
"12/30/2021","18.893","19.343","19.709","18.893","-0.04%"
"12/29/2021","18.901","20.124","19.233","18.901","-4.03%"
"12/28/2021","19.694","19.858","20.336","19.694","-1.57%"
"12/27/2021","20.009","19.954","20.311","19.696","4.05%"
"12/26/2021","19.231","19.306","19.306","19.231","0.13%"
"12/25/2021","19.206","19.206","19.206","19.206","0.08%"
"12/24/2021","19.190","19.437","19.190","19.190","-1.27%"
"12/23/2021","19.437","19.513","19.437","19.437","2.04%"
"12/22/2021","19.049","19.684","19.049","19.049","-1.41%"
"12/21/2021","19.321","18.957","19.321","19.321","4.49%"
"12/20/2021","18.490","17.511","18.490","18.490","7.59%"
"12/19/2021","17.185","17.185","17.185","17.185","0.49%"
"12/18/2021","17.101","17.101","17.101","17.101","0.08%"
"12/17/2021","17.088","17.474","17.474","17.004","2.32%"
"12/16/2021","16.701","16.960","16.773","16.701","0.16%"
"12/15/2021","16.675","16.690","16.766","16.675","-1.72%"
"12/14/2021","16.967","17.125","17.125","16.779","1.48%"
"12/13/2021","16.720","16.534","16.720","16.720","3.39%"
"12/12/2021","16.172","16.235","16.235","16.172","0.02%"
"12/11/2021","16.169","16.418","16.418","16.169","0.14%"
"12/10/2021","16.147","16.657","16.388","16.147","-0.62%"
"12/09/2021","16.248","16.241","16.308","16.248","-0.18%"
"12/08/2021","16.278","16.848","16.278","16.278","-0.80%"
"12/07/2021","16.410","16.854","16.410","16.410","-0.98%"
"12/06/2021","16.573","16.801","16.573","16.573","0.58%"
"12/05/2021","16.478","16.478","16.478","16.478","-0.02%"
"12/04/2021","16.481","16.481","16.481","16.481","4.22%"
"12/03/2021","15.814","15.823","16.455","15.814","-2.41%"
"12/02/2021","16.205","15.750","16.598","16.205","2.90%"
"12/01/2021","15.748","15.903","16.788","15.748","-2.16%"
"11/30/2021","16.096","16.533","16.787","16.096","1.58%"
"11/29/2021","15.846","17.660","17.660","15.846","-5.26%"
"11/28/2021","16.726","16.563","16.726","16.563","0.98%"
"11/27/2021","16.563","16.562","16.563","16.562","0.00%"
"11/26/2021","16.563","17.070","16.563","16.563","2.82%"
"11/25/2021","16.108","17.477","16.108","16.108","-1.49%"
"11/24/2021","16.351","16.673","16.351","16.351","2.13%"
"11/23/2021","16.010","16.043","16.010","16.010","4.59%"
"11/22/2021","15.308","15.993","15.308","15.308","-1.49%"
"11/21/2021","15.539","15.539","15.539","15.539","-2.25%"
"11/20/2021","15.897","15.897","15.897","15.897","0.37%"
"11/19/2021","15.838","15.943","15.838","15.838","3.89%"
"11/18/2021","15.245","16.085","15.245","15.245","-0.46%"
"11/17/2021","15.316","15.496","15.316","15.316","0.18%"
"11/16/2021","15.289","15.939","15.289","15.289","-0.23%"
"11/15/2021","15.324","15.324","15.741","15.324","0.82%"
"11/14/2021","15.200","15.200","15.200","15.200","0.00%"
"11/13/2021","15.200","15.200","15.200","15.200","-1.48%"
"11/12/2021","15.429","15.429","15.429","15.429","-2.59%"
"11/11/2021","15.840","15.840","15.840","15.840","2.11%"
"11/10/2021","15.512","15.726","15.512","15.512","1.34%"
"11/09/2021","15.307","15.756","15.307","15.307","-1.24%"
"11/08/2021","15.499","15.629","15.499","15.499","-1.31%"
"11/07/2021","15.705","15.705","15.705","15.705","0.00%"
"11/06/2021","15.705","15.705","15.705","15.705","0.00%"
"11/05/2021","15.705","15.706","15.937","15.508","-0.28%"
"11/04/2021","15.749","15.824","15.824","15.717","-0.83%"
"11/03/2021","15.881","15.865","15.913","15.715","1.22%"
"11/02/2021","15.690","15.976","16.237","15.690","-0.60%"
"11/01/2021","15.784","16.107","16.259","15.784","-1.36%"
"10/27/2021","16.001","16.349","16.332","16.001","-1.08%"
"10/26/2021","16.176","16.359","16.319","16.176","-0.20%"
"10/25/2021","16.209","16.714","16.498","16.209","-6.85%"
"10/24/2021","17.401","17.401","17.401","17.401","5.95%"
"10/23/2021","16.424","16.424","16.424","16.424","1.24%"
"10/22/2021","16.223","16.603","16.223","16.223","-2.78%"
"10/21/2021","16.687","17.712","16.687","16.687","-0.52%"
"10/20/2021","16.775","17.215","16.775","16.775","-1.88%"
"10/19/2021","17.096","17.580","17.096","17.096","1.55%"
"10/18/2021","16.835","17.649","16.835","16.835","0.53%"
"10/17/2021","16.747","16.747","16.747","16.747","0.00%"
"10/16/2021","16.747","17.571","17.571","16.747","0.00%"
"10/15/2021","16.747","18.531","17.571","16.747","-1.60%"
"10/14/2021","17.019","17.557","17.752","17.019","-2.60%"
"10/13/2021","17.474","17.474","17.474","17.004","2.37%"
"10/12/2021","17.070","18.740","17.070","17.070","-0.36%"
"10/11/2021","17.132","17.591","17.132","17.132","1.34%"
"10/10/2021","16.906","16.906","16.906","16.906","-1.91%"
"10/09/2021","17.236","17.236","17.236","17.236","1.95%"
"10/08/2021","16.906","16.957","17.236","16.806","0.21%"
"10/07/2021","16.870","16.931","17.090","16.830","0.12%"
"10/06/2021","16.849","17.188","17.033","16.849","-0.58%"
"10/05/2021","16.948","16.880","17.052","16.856","0.58%"
"10/04/2021","16.851","17.245","16.941","16.851","-2.47%"
"10/03/2021","17.278","17.278","17.278","17.278","0.59%"
"10/02/2021","17.176","16.859","17.176","16.859","1.88%"
"10/01/2021","16.859","16.126","16.859","16.859","-2.09%"
"09/30/2021","17.219","17.148","17.219","17.219","1.08%"
"09/29/2021","17.035","17.263","17.035","17.035","-0.61%"
